TRANSACTION_ID,STORE_ID,TRANSACTION_DATE,PRODUCT_ID,QUANTITY,DISCOUNT_PERCENT
115256,108,2/26/2025,P_037,2,0
115257,104,02-07-2025,P_024,3,15
115257,107,02-07-2025,P_020,2,0
115258,106,02-10-2025,P_034,2,15
115259,103,2/28/2025,P_013,2,10
115260,104,2/20/2025,P_047,4,20
115260,107,2/20/2025,P_043,3,0
115261,107,02-02-2025,P_044,2,10
115261,103,02-02-2025,P_028,5,15
115262,108,2/22/2025,P_047,5,5
115263,104,2/20/2025,P_020,4,15
115264,107,2/22/2025,P_038,5,15
115265,108,02-11-2025,P_009,2,10
115266,107,02-10-2025,P_032,4,15
115267,105,2/23/2025,P_010,3,5
115267,101,2/23/2025,P_007,5,10
115268,103,2/18/2025,P_001,1,5
115269,106,02-08-2025,P_032,1,0
115269,101,02-08-2025,P_021,4,0
115269,104,02-08-2025,P_026,5,15
115270,102,2/17/2025,P_040,2,10
115271,102,2/15/2025,P_003,3,10
115272,104,02-08-2025,P_020,5,20
115273,108,02-07-2025,P_032,4,0
115273,106,02-07-2025,P_037,3,15
115273,102,02-07-2025,P_049,1,15
115274,106,02-09-2025,P_029,2,10
115275,102,2/13/2025,P_036,1,20
115275,104,2/13/2025,P_010,3,0
115276,107,02-04-2025,P_042,4,0
115277,107,02-06-2025,P_042,4,0
115277,105,02-06-2025,P_032,1,10
115278,107,2/23/2025,P_049,1,5
115279,108,02-01-2025,P_028,2,5
115280,104,2/14/2025,P_041,1,5
115281,107,2/26/2025,P_012,4,20
115282,103,2/15/2025,P_019,3,20
115282,107,2/15/2025,P_031,2,5
115283,106,2/22/2025,P_019,1,0
115283,106,2/22/2025,P_029,2,15
115284,104,02-08-2025,P_013,2,20
115285,108,2/14/2025,P_043,2,20
115286,106,2/16/2025,P_003,2,10
115287,103,02-03-2025,P_026,3,15
115287,108,02-03-2025,P_037,1,5
115287,105,02-03-2025,P_049,1,20
115288,107,02-08-2025,P_034,2,15
115289,106,2/25/2025,P_024,3,20
115289,106,2/25/2025,P_039,4,0
115290,108,02-02-2025,P_025,5,15
115291,102,2/21/2025,P_007,3,5
115292,103,02-09-2025,P_037,1,0
115292,104,02-09-2025,P_005,5,5
115293,105,02-03-2025,P_013,1,10
115294,107,2/21/2025,P_045,2,10
115295,104,2/21/2025,P_009,4,0
115296,101,2/26/2025,P_039,4,15
115297,108,2/28/2025,P_009,4,20
115298,105,02-02-2025,P_042,1,5
115299,102,02-11-2025,P_045,1,20
115299,106,02-11-2025,P_017,5,5
115300,107,02-02-2025,P_046,4,20
115301,104,2/28/2025,P_030,2,5
115302,102,2/15/2025,P_049,1,5
115303,105,02-03-2025,P_040,4,5
115303,103,02-03-2025,P_040,5,10
115303,105,02-03-2025,P_017,5,0
115304,107,02-10-2025,P_033,3,20
115305,101,02-06-2025,P_040,3,20
115305,102,02-06-2025,P_032,3,15
115306,107,02-08-2025,P_020,1,15
115306,101,02-08-2025,P_026,1,5
115307,107,02-12-2025,P_026,1,10
115307,106,02-12-2025,P_005,1,10
115308,106,2/18/2025,P_025,2,15
115308,103,2/18/2025,P_037,1,20
115309,104,2/18/2025,P_002,2,20
115310,102,2/25/2025,P_022,3,0
115311,105,2/14/2025,P_014,4,20
115312,107,2/23/2025,P_029,1,20
115312,104,2/23/2025,P_050,2,5
115313,101,2/20/2025,P_006,2,15
115313,103,2/20/2025,P_039,5,0
115314,106,2/14/2025,P_024,2,10
115314,101,2/14/2025,P_023,5,0
115314,101,2/14/2025,P_032,2,15
115315,107,02-11-2025,P_002,4,15
115315,102,02-11-2025,P_001,2,15
115316,104,2/19/2025,P_035,3,10
115316,104,2/19/2025,P_049,1,20
115317,102,2/21/2025,P_041,1,0
115317,106,2/21/2025,P_037,2,10
115318,103,02-12-2025,P_047,5,0
115319,107,02-09-2025,P_034,5,0
115320,103,2/14/2025,P_002,3,15
115321,101,2/21/2025,P_048,4,15
115322,101,02-07-2025,P_029,1,5
115323,108,2/14/2025,P_027,2,10
115324,104,2/14/2025,P_047,5,0
115324,101,2/14/2025,P_010,3,15
115325,104,2/16/2025,P_005,2,0
115326,103,02-06-2025,P_017,1,0
115326,103,02-06-2025,P_016,4,15
115327,107,2/22/2025,P_034,4,0
115328,108,2/16/2025,P_049,5,15
115329,103,2/21/2025,P_030,4,5
115330,105,02-05-2025,P_041,3,0
115330,106,02-05-2025,P_021,2,5
115331,107,2/13/2025,P_048,4,5
115332,105,02-11-2025,P_005,2,10
115333,106,2/21/2025,P_019,5,0
115334,107,02-12-2025,P_026,5,10
115334,103,02-12-2025,P_038,5,15
115334,103,02-12-2025,P_009,2,20
115335,102,2/14/2025,P_024,5,20
115336,106,2/25/2025,P_028,5,20
115337,102,2/25/2025,P_030,3,20
115338,104,2/24/2025,P_031,1,0
115338,106,2/24/2025,P_008,2,5
115338,108,2/24/2025,P_027,4,10
115339,103,02-03-2025,P_008,1,0
115340,101,2/26/2025,P_027,5,10
115341,106,02-09-2025,P_005,2,0
115342,105,2/13/2025,P_008,4,15
115342,101,2/13/2025,P_006,3,15
115343,107,2/28/2025,P_041,1,20
115344,105,2/19/2025,P_032,1,0
115344,104,2/19/2025,P_021,3,5
115345,103,2/23/2025,P_037,3,5
115346,102,02-02-2025,P_010,3,20
115347,103,2/17/2025,P_045,1,5
115347,103,2/17/2025,P_020,5,10
115348,104,02-10-2025,P_035,5,20
115348,105,02-10-2025,P_023,4,20
115349,102,2/22/2025,P_046,3,0
115350,106,02-07-2025,P_043,5,10
115351,107,02-02-2025,P_046,4,0
115352,101,02-09-2025,P_023,2,20
115353,102,2/18/2025,P_040,5,5
115354,103,02-11-2025,P_043,2,10
115355,103,2/20/2025,P_044,1,15
115356,106,02-09-2025,P_033,5,0
115356,102,02-09-2025,P_026,4,10
115357,108,2/14/2025,P_018,5,0
115357,106,2/14/2025,P_014,1,0
115358,106,02-09-2025,P_006,1,20
115359,106,2/14/2025,P_004,2,5
115360,102,2/17/2025,P_014,3,0
115361,105,02-11-2025,P_007,1,15
115361,106,02-11-2025,P_020,4,0
115362,106,2/19/2025,P_049,1,10
115363,102,2/13/2025,P_014,2,20
115364,103,2/25/2025,P_011,4,10
115364,104,2/25/2025,P_005,4,5
115365,108,2/16/2025,P_012,5,15
115366,101,2/23/2025,P_045,1,20
115366,108,2/23/2025,P_001,5,20
115367,107,2/16/2025,P_049,2,10
115367,102,2/16/2025,P_025,4,15
115368,105,02-06-2025,P_026,2,10
115369,108,02-03-2025,P_015,3,10
115369,108,02-03-2025,P_038,3,20
115369,108,02-03-2025,P_029,2,5
115370,106,2/26/2025,P_019,5,15
115370,105,2/26/2025,P_009,5,0
115371,106,02-12-2025,P_037,5,20
115372,103,2/14/2025,P_029,5,15
115373,101,02-06-2025,P_017,4,5
115373,105,02-06-2025,P_026,4,5
115374,103,02-10-2025,P_002,4,10
115374,102,02-10-2025,P_039,1,20
115375,103,02-01-2025,P_002,3,15
115376,107,2/18/2025,P_005,5,5
115377,107,2/25/2025,P_038,3,10
115377,101,2/25/2025,P_033,5,0
115378,105,02-04-2025,P_007,5,10
115378,107,02-04-2025,P_009,2,0
115379,106,2/19/2025,P_033,2,0
115380,102,2/19/2025,P_016,1,10
115381,107,2/14/2025,P_034,2,0
115381,105,2/14/2025,P_027,2,20
115382,102,02-03-2025,P_014,3,0
115383,102,02-03-2025,P_001,1,0
115384,108,02-01-2025,P_030,2,0
115384,106,02-01-2025,P_041,3,10
115385,103,2/21/2025,P_014,3,5
115386,107,2/20/2025,P_005,1,10
115387,104,2/15/2025,P_045,2,20
115388,104,2/23/2025,P_012,5,5
115388,104,2/23/2025,P_016,5,5
115388,101,2/23/2025,P_016,4,10
115389,101,2/17/2025,P_009,5,5
115390,102,2/14/2025,P_020,3,5
115390,104,2/14/2025,P_045,4,5
115391,105,2/28/2025,P_020,3,0
115392,105,2/21/2025,P_014,4,20
115393,105,02-10-2025,P_007,5,0
115394,106,2/22/2025,P_006,1,15
115395,106,2/21/2025,P_044,5,10
115396,107,02-11-2025,P_035,3,0
115396,102,02-11-2025,P_044,4,20
115396,101,02-11-2025,P_048,1,0
115397,101,2/20/2025,P_034,1,5
115397,105,2/20/2025,P_027,1,20
115398,106,2/22/2025,P_012,4,15
115398,106,2/22/2025,P_006,4,10
115399,108,2/15/2025,P_017,3,5
115399,107,2/15/2025,P_025,5,0
115400,102,02-03-2025,P_033,3,20
115400,104,02-03-2025,P_029,5,5
115401,103,2/20/2025,P_004,1,5
115402,105,02-04-2025,P_017,2,5
115402,104,02-04-2025,P_045,3,20
115403,105,2/20/2025,P_025,2,15
115403,104,2/20/2025,P_034,3,15
115404,104,2/17/2025,P_003,4,10
115405,108,02-08-2025,P_032,1,10
115406,104,2/18/2025,P_003,5,10
115406,106,2/18/2025,P_037,5,5
115407,108,2/25/2025,P_035,2,0
115408,102,2/16/2025,P_022,5,20
115409,103,02-03-2025,P_027,2,5
115410,106,2/17/2025,P_042,3,20
115411,101,2/18/2025,P_025,2,0
115412,104,02-10-2025,P_021,1,5
115412,101,02-10-2025,P_042,2,5
115413,108,02-05-2025,P_005,5,20
115413,104,02-05-2025,P_017,1,5
115413,101,02-05-2025,P_022,5,10
115414,107,02-07-2025,P_047,4,5
115414,102,02-07-2025,P_042,4,20
115414,107,02-07-2025,P_049,5,5
115415,105,02-11-2025,P_004,2,10
115415,108,02-11-2025,P_031,1,5
115416,102,2/19/2025,P_009,1,20
115416,104,2/19/2025,P_040,5,10
115417,108,2/14/2025,P_016,4,20
115418,103,2/23/2025,P_017,5,15
115419,107,2/22/2025,P_016,5,10
115420,107,2/14/2025,P_028,4,0
115421,107,2/18/2025,P_022,4,10
115422,108,2/23/2025,P_007,5,0
115423,102,02-05-2025,P_030,1,0
115424,107,2/13/2025,P_003,3,20
115424,108,2/13/2025,P_001,1,15
115425,102,02-02-2025,P_030,2,20
115426,108,02-09-2025,P_014,5,5
115427,104,2/22/2025,P_015,5,5
115428,101,02-05-2025,P_031,3,10
115429,108,2/22/2025,P_029,5,5
115430,107,02-11-2025,P_030,1,5
115431,107,2/27/2025,P_033,3,20
115432,106,2/27/2025,P_038,5,0
115433,101,02-01-2025,P_025,1,5
115433,106,02-01-2025,P_009,2,15
115434,101,02-06-2025,P_007,4,20
115435,102,02-12-2025,P_049,3,5
115436,105,02-08-2025,P_021,4,0
115436,106,02-08-2025,P_013,4,0
115437,103,2/25/2025,P_049,4,0
115437,108,2/25/2025,P_030,1,15
115437,102,2/25/2025,P_041,4,20
115438,106,2/21/2025,P_038,2,5
115438,104,2/21/2025,P_044,1,0
115438,106,2/21/2025,P_043,1,15
115439,101,2/20/2025,P_030,4,10
115440,103,02-08-2025,P_035,1,5
115441,103,02-06-2025,P_020,2,15
115441,108,02-06-2025,P_028,3,20
115441,107,02-06-2025,P_048,2,15
115442,103,02-12-2025,P_001,4,10
115442,102,02-12-2025,P_019,5,5
115443,101,02-10-2025,P_016,1,15
115444,101,2/28/2025,P_005,1,10
115445,104,2/15/2025,P_044,1,0
115445,108,2/15/2025,P_015,4,15
115445,102,2/15/2025,P_011,2,5
115446,108,2/16/2025,P_039,3,15
115447,107,02-07-2025,P_036,1,0
115448,101,02-05-2025,P_019,2,10
115449,104,02-08-2025,P_029,1,10
115450,101,2/15/2025,P_018,3,5
115451,101,2/28/2025,P_025,2,15
115452,101,02-03-2025,P_007,2,15
115452,104,02-03-2025,P_019,5,20
115452,102,02-03-2025,P_037,4,20
115453,106,02-09-2025,P_027,3,5
115454,108,02-06-2025,P_018,2,20
115455,102,02-08-2025,P_035,3,0
115456,107,2/25/2025,P_032,2,20
115457,101,2/18/2025,P_004,4,0
115458,103,02-02-2025,P_015,5,0
115459,104,02-12-2025,P_014,1,0
115459,102,02-12-2025,P_048,1,5
115460,102,2/25/2025,P_045,2,20
115460,105,2/25/2025,P_045,3,10
115460,107,2/25/2025,P_031,2,0
115461,106,2/27/2025,P_015,4,15
115462,105,02-08-2025,P_027,2,10
115462,104,02-08-2025,P_046,5,5
115463,107,2/17/2025,P_029,2,10
115463,103,2/17/2025,P_003,3,5
115464,102,02-03-2025,P_006,2,10
115465,105,2/13/2025,P_009,2,0
115465,102,2/13/2025,P_010,1,15
115466,101,2/19/2025,P_047,2,20
115466,107,2/19/2025,P_034,4,10
115467,106,2/14/2025,P_023,4,10
115468,106,02-04-2025,P_023,2,10
115468,105,02-04-2025,P_032,4,0
115468,106,02-04-2025,P_005,1,10
115469,106,2/13/2025,P_037,2,0
115470,106,02-12-2025,P_014,2,20
115471,106,02-09-2025,P_017,1,0
115472,105,2/13/2025,P_029,2,10
115473,106,02-12-2025,P_003,3,0
115474,105,02-03-2025,P_014,4,15
115475,102,2/18/2025,P_040,5,5
115476,107,2/20/2025,P_011,5,20
115477,102,2/27/2025,P_042,2,10
115477,102,2/27/2025,P_023,5,5
115478,108,2/16/2025,P_012,2,10
115479,108,02-01-2025,P_005,5,5
115480,105,02-08-2025,P_047,1,20
115480,105,02-08-2025,P_019,5,5
115481,105,2/26/2025,P_032,2,20
115482,108,2/19/2025,P_035,3,10
115482,108,2/19/2025,P_047,1,0
115483,103,02-01-2025,P_006,4,20
115484,107,02-03-2025,P_030,3,10
115484,106,02-03-2025,P_006,1,5
115484,105,02-03-2025,P_043,2,15
115485,103,02-09-2025,P_002,2,10
115486,106,2/23/2025,P_046,5,0
115486,105,2/23/2025,P_041,1,20
115486,107,2/23/2025,P_043,2,15
115487,108,2/27/2025,P_034,5,15
115488,106,2/16/2025,P_021,1,0
115488,105,2/16/2025,P_048,3,0
115488,105,2/16/2025,P_006,2,15
115489,107,02-07-2025,P_021,1,5
115489,108,02-07-2025,P_011,5,5
115489,104,02-07-2025,P_024,4,10
115490,108,02-07-2025,P_002,1,20
115491,105,2/13/2025,P_032,5,10
115492,103,2/25/2025,P_011,4,0
115492,107,2/25/2025,P_026,2,15
115493,102,02-03-2025,P_022,2,5
115493,103,02-03-2025,P_046,2,20
115493,108,02-03-2025,P_004,4,15
115494,105,02-12-2025,P_009,2,15
115495,105,2/16/2025,P_023,2,15
115496,105,02-10-2025,P_038,4,20
115497,102,2/17/2025,P_018,2,10
115498,108,2/15/2025,P_009,5,10
115498,103,2/15/2025,P_014,3,10
115499,104,2/14/2025,P_008,1,20
115500,105,2/17/2025,P_014,1,0
115500,101,2/17/2025,P_027,4,15
115501,102,02-05-2025,P_039,5,0
115502,108,2/21/2025,P_009,2,20
115502,108,2/21/2025,P_030,2,5
115502,104,2/21/2025,P_047,1,0
115503,108,2/22/2025,P_031,2,10
115504,108,2/23/2025,P_033,3,0
115504,101,2/23/2025,P_004,5,15
115505,108,2/28/2025,P_036,2,10
115506,104,02-10-2025,P_003,2,20
115506,107,02-10-2025,P_011,1,5
115506,101,02-10-2025,P_031,2,20
115507,101,2/20/2025,P_009,2,15
115508,103,2/18/2025,P_037,2,15
115509,103,02-05-2025,P_032,4,10
115509,107,02-05-2025,P_004,3,5
115509,102,02-05-2025,P_050,2,20
115510,105,2/26/2025,P_024,3,10
115511,104,2/26/2025,P_045,5,20
115512,105,2/13/2025,P_012,3,0
115513,107,02-03-2025,P_049,3,15
115513,104,02-03-2025,P_044,3,5
115514,106,2/24/2025,P_044,1,10
115515,105,02-05-2025,P_030,2,10
115516,107,2/18/2025,P_031,2,20
115517,107,2/22/2025,P_041,3,20
115517,108,2/22/2025,P_028,3,5
115517,105,2/22/2025,P_034,2,0
115518,104,02-07-2025,P_043,3,0
115519,107,2/20/2025,P_019,4,20
115519,102,2/20/2025,P_032,2,10
115520,106,02-12-2025,P_033,3,10
115521,105,02-04-2025,P_019,5,15
115521,106,02-04-2025,P_009,2,5
115521,106,02-04-2025,P_010,2,15
115522,103,2/25/2025,P_048,3,10
115523,104,02-12-2025,P_049,5,15
115524,107,02-06-2025,P_008,2,5
115524,101,02-06-2025,P_010,5,10
115525,108,2/18/2025,P_010,3,0
115526,102,02-07-2025,P_003,5,10
115526,108,02-07-2025,P_001,5,10
115527,103,2/26/2025,P_026,3,5
115528,103,2/21/2025,P_026,4,0
115528,101,2/21/2025,P_023,2,20
115529,102,2/18/2025,P_049,2,5
115530,108,02-10-2025,P_050,5,0
115531,106,2/16/2025,P_023,5,10
115532,103,2/19/2025,P_048,5,15
115533,105,02-09-2025,P_036,5,15
115534,104,2/20/2025,P_020,1,5
115534,104,2/20/2025,P_043,1,5
115535,108,2/26/2025,P_011,5,20
115535,105,2/26/2025,P_040,2,20
115535,101,2/26/2025,P_017,5,10
115536,107,2/19/2025,P_047,4,10
115537,103,2/14/2025,P_039,2,10
115538,105,02-04-2025,P_028,1,15
115538,104,02-04-2025,P_009,5,20
115539,108,2/17/2025,P_004,5,5
115540,107,2/21/2025,P_010,1,15
115540,104,2/21/2025,P_013,2,15
115540,108,2/21/2025,P_023,2,20
115541,102,02-03-2025,P_038,2,20
115541,106,02-03-2025,P_033,5,0
115541,103,02-03-2025,P_002,1,0
115542,107,2/25/2025,P_004,3,5
115543,103,2/17/2025,P_048,2,10
115544,104,2/20/2025,P_025,2,0
115545,103,02-04-2025,P_013,5,0
115546,103,02-06-2025,P_032,1,20
115547,102,2/26/2025,P_015,5,0
115548,103,2/15/2025,P_033,3,15
115549,101,02-02-2025,P_006,4,0
115549,101,02-02-2025,P_014,2,15
115550,102,2/22/2025,P_046,2,15
115550,108,2/22/2025,P_033,4,10
115551,106,2/23/2025,P_026,2,0
115551,103,2/23/2025,P_003,4,10
115551,104,2/23/2025,P_006,1,5
115552,105,2/28/2025,P_038,4,0
115552,106,2/28/2025,P_027,4,0
115553,105,2/26/2025,P_036,3,15
115554,106,2/22/2025,P_010,3,10
115555,105,02-08-2025,P_037,4,15
115556,104,2/21/2025,P_042,3,20
115557,105,2/28/2025,P_015,1,20
115558,104,2/19/2025,P_010,4,5
115558,105,2/19/2025,P_018,5,5
115559,101,2/28/2025,P_013,2,0
115560,102,2/16/2025,P_002,4,5
115561,106,02-10-2025,P_027,5,15
115562,101,02-01-2025,P_040,4,15
115562,108,02-01-2025,P_018,4,15
115563,107,02-07-2025,P_041,5,5
115563,101,02-07-2025,P_008,1,20
115564,105,2/26/2025,P_011,4,20
115565,106,2/24/2025,P_016,5,5
115566,107,2/26/2025,P_042,4,20
115567,103,2/18/2025,P_036,1,20
115568,102,2/28/2025,P_043,5,20
115568,103,2/28/2025,P_042,1,10
115569,105,2/16/2025,P_046,2,0
115569,102,2/16/2025,P_044,1,5
115570,103,02-04-2025,P_004,1,0
115571,101,2/14/2025,P_003,3,15
115572,106,2/14/2025,P_048,1,20
115573,101,2/15/2025,P_036,4,15
115574,101,2/27/2025,P_026,1,15
115575,108,02-09-2025,P_039,4,10
115575,104,02-09-2025,P_020,4,20
115576,106,2/23/2025,P_018,5,20
115576,104,2/23/2025,P_043,3,0
115577,101,02-02-2025,P_031,1,5
115578,101,02-03-2025,P_011,1,10
115579,106,2/24/2025,P_015,4,10
115579,105,2/24/2025,P_045,5,5
115579,106,2/24/2025,P_031,2,15
115580,104,02-03-2025,P_019,1,10
115580,108,02-03-2025,P_019,2,5
115580,104,02-03-2025,P_013,4,5
115581,101,02-09-2025,P_003,4,5
115581,106,02-09-2025,P_002,1,15
115581,108,02-09-2025,P_012,5,5
115582,103,2/21/2025,P_018,2,15
115583,104,2/21/2025,P_030,5,20
115583,108,2/21/2025,P_039,1,20
115584,107,2/22/2025,P_024,5,20
115585,102,2/23/2025,P_010,3,10
115586,102,02-04-2025,P_013,1,20
115587,107,02-10-2025,P_042,5,10
115587,104,02-10-2025,P_004,4,0
115588,104,2/25/2025,P_036,5,15
115589,104,02-12-2025,P_032,1,5
115590,106,2/19/2025,P_024,1,15
115590,105,2/19/2025,P_040,2,20
115591,101,02-12-2025,P_007,2,10
115591,104,02-12-2025,P_012,1,0
115592,101,2/28/2025,P_024,5,20
115592,105,2/28/2025,P_004,1,5
115593,104,2/13/2025,P_048,1,15
115594,103,02-08-2025,P_036,1,10
115595,108,02-09-2025,P_030,2,15
115596,104,2/20/2025,P_045,4,15
115597,104,2/22/2025,P_030,5,5
115597,108,2/22/2025,P_008,4,0
115598,101,02-04-2025,P_027,5,15
115599,105,2/22/2025,P_038,3,10
115600,106,2/13/2025,P_015,2,0
115601,107,2/24/2025,P_041,3,15
115602,101,02-09-2025,P_012,2,5
115602,106,02-09-2025,P_001,1,20
115603,103,02-02-2025,P_036,5,15
115604,104,2/22/2025,P_039,4,10
115604,105,2/22/2025,P_044,4,10
115605,106,2/23/2025,P_032,4,5
115606,108,2/16/2025,P_007,4,15
115607,101,2/14/2025,P_005,2,20
115607,107,2/14/2025,P_003,2,5
115608,106,02-02-2025,P_036,5,15
115608,104,02-02-2025,P_029,5,5
115609,105,02-04-2025,P_003,1,15
115610,107,2/16/2025,P_003,5,0
115611,106,2/21/2025,P_012,5,10
115612,104,02-03-2025,P_004,3,20
115613,103,2/18/2025,P_022,5,10
115613,108,2/18/2025,P_002,1,20
115614,104,2/24/2025,P_024,5,15
115614,103,2/24/2025,P_008,1,20
115615,103,2/25/2025,P_004,3,5
115615,103,2/25/2025,P_048,4,0
115615,106,2/25/2025,P_047,5,20
115616,103,02-06-2025,P_031,5,5
115617,108,2/28/2025,P_015,3,15
115618,102,02-11-2025,P_010,4,10
115619,103,2/15/2025,P_006,3,15
115620,102,02-04-2025,P_013,1,15
115621,102,2/17/2025,P_033,1,20
115621,105,2/17/2025,P_001,5,20
115622,101,2/13/2025,P_016,4,20
115622,101,2/13/2025,P_036,1,15
115623,108,2/14/2025,P_034,3,20
115624,107,02-01-2025,P_012,5,0
115625,104,2/16/2025,P_026,5,20
115625,104,2/16/2025,P_019,3,5
115626,103,2/25/2025,P_015,1,0
115626,104,2/25/2025,P_016,2,0
115627,101,2/17/2025,P_031,2,5
115627,105,2/17/2025,P_015,5,15
115628,105,02-11-2025,P_034,5,15
115629,108,2/14/2025,P_044,2,0
115630,105,02-09-2025,P_040,4,5
115630,107,02-09-2025,P_015,1,0
115631,106,2/23/2025,P_028,4,10
115632,102,2/24/2025,P_019,4,15
115633,102,2/27/2025,P_044,5,0
115634,106,02-04-2025,P_043,5,10
115634,104,02-04-2025,P_020,1,10
115634,105,02-04-2025,P_009,3,15
115635,102,02-02-2025,P_009,3,20
115635,105,02-02-2025,P_050,2,5
115636,102,02-01-2025,P_046,3,0
115637,105,02-09-2025,P_032,2,10
115638,103,2/20/2025,P_019,3,15
115638,103,2/20/2025,P_030,3,5
115639,101,02-02-2025,P_022,3,20
115639,105,02-02-2025,P_021,4,5
115640,106,02-02-2025,P_028,3,0
115640,108,02-02-2025,P_007,2,10
115640,105,02-02-2025,P_049,5,10
115641,101,2/22/2025,P_021,5,20
115641,101,2/22/2025,P_041,5,5
115642,104,2/24/2025,P_015,3,10
115642,102,2/24/2025,P_017,3,10
115642,107,2/24/2025,P_028,2,0
115643,108,2/15/2025,P_017,3,15
115643,103,2/15/2025,P_040,5,0
115644,105,02-11-2025,P_006,5,20
115644,103,02-11-2025,P_028,1,5
115645,101,02-12-2025,P_030,4,0
115646,106,02-05-2025,P_046,3,5
115647,105,2/24/2025,P_012,1,0
115647,108,2/24/2025,P_031,4,10
115648,106,2/13/2025,P_001,1,10
115649,105,2/27/2025,P_003,1,5
115649,108,2/27/2025,P_022,1,5
115649,105,2/27/2025,P_022,4,20
115650,107,2/27/2025,P_013,4,0
115650,102,2/27/2025,P_038,5,5
115651,102,02-11-2025,P_045,5,15
115651,104,02-11-2025,P_039,4,10
115652,103,02-02-2025,P_033,5,20
115653,105,02-12-2025,P_039,4,0
115654,107,02-03-2025,P_008,2,5
115655,105,2/25/2025,P_015,3,15
115656,104,03-06-2025,P_027,5,20
115656,107,03-06-2025,P_010,5,10
115657,101,3/25/2025,P_032,5,5
115658,102,03-01-2025,P_039,2,15
115658,103,03-01-2025,P_041,5,10
115659,105,3/28/2025,P_008,1,0
115660,102,3/15/2025,P_006,2,20
115660,103,3/15/2025,P_039,1,5
115661,105,3/29/2025,P_024,2,15
115661,104,3/29/2025,P_004,2,20
115662,104,3/31/2025,P_010,1,20
115663,104,3/25/2025,P_048,3,15
115664,107,3/19/2025,P_045,1,20
115665,106,3/18/2025,P_007,4,15
115665,105,3/18/2025,P_007,5,5
115666,107,3/21/2025,P_041,5,20
115667,107,3/17/2025,P_018,3,0
115667,103,3/17/2025,P_027,4,0
115668,108,3/29/2025,P_007,5,15
115669,102,3/23/2025,P_016,3,5
115670,105,3/18/2025,P_014,4,0
115670,106,3/18/2025,P_017,3,15
115671,103,3/23/2025,P_034,1,10
115671,107,3/23/2025,P_015,5,5
115671,106,3/23/2025,P_018,1,0
115672,106,3/24/2025,P_048,4,0
115673,107,03-06-2025,P_033,3,0
115673,108,03-06-2025,P_046,5,20
115674,108,03-09-2025,P_017,3,5
115674,102,03-09-2025,P_027,4,5
115675,106,3/17/2025,P_039,5,0
115675,105,3/17/2025,P_012,3,0
115676,107,3/30/2025,P_030,5,15
115676,104,3/30/2025,P_006,4,10
115677,103,03-08-2025,P_030,3,0
115677,102,03-08-2025,P_022,5,15
115677,102,03-08-2025,P_005,1,20
115678,106,3/26/2025,P_029,4,10
115679,102,3/23/2025,P_048,3,5
115680,103,03-04-2025,P_040,3,15
115681,106,3/23/2025,P_024,5,5
115681,106,3/23/2025,P_003,4,10
115682,106,03-11-2025,P_043,4,0
115683,108,03-12-2025,P_003,3,0
115684,108,3/26/2025,P_043,3,20
115684,101,3/26/2025,P_025,2,5
115685,105,3/29/2025,P_004,1,15
115686,102,3/19/2025,P_044,4,0
115687,105,03-10-2025,P_028,5,15
115688,104,3/19/2025,P_008,4,5
115688,107,3/19/2025,P_024,5,10
115689,105,3/24/2025,P_003,2,10
115689,105,3/24/2025,P_034,2,0
115690,105,3/18/2025,P_002,4,10
115690,107,3/18/2025,P_049,5,15
115690,107,3/18/2025,P_026,2,20
115691,101,03-12-2025,P_022,3,20
115692,101,03-03-2025,P_008,5,15
115693,105,03-01-2025,P_016,2,15
115693,107,03-01-2025,P_049,2,0
115694,104,3/31/2025,P_027,4,10
115694,107,3/31/2025,P_042,3,0
115695,103,03-06-2025,P_002,2,15
115696,105,03-11-2025,P_026,3,15
115696,105,03-11-2025,P_009,4,10
115697,104,03-12-2025,P_016,1,10
115698,101,3/26/2025,P_006,1,0
115698,103,3/26/2025,P_006,4,15
115698,103,3/26/2025,P_003,2,20
115699,104,3/25/2025,P_046,1,15
115699,104,3/25/2025,P_010,3,10
115700,105,03-11-2025,P_006,1,20
115700,104,03-11-2025,P_010,2,15
115701,102,3/25/2025,P_015,4,5
115702,108,3/24/2025,P_002,5,20
115703,106,03-02-2025,P_045,2,0
115704,103,3/23/2025,P_012,3,0
115704,106,3/23/2025,P_027,3,0
115704,108,3/23/2025,P_021,3,15
115705,108,03-03-2025,P_035,1,0
115705,106,03-03-2025,P_044,2,0
115705,108,03-03-2025,P_020,3,10
115706,107,03-10-2025,P_012,4,0
115707,101,3/14/2025,P_026,1,0
115708,103,3/27/2025,P_012,4,0
115708,103,3/27/2025,P_018,2,10
115708,102,3/27/2025,P_030,1,10
115709,107,3/23/2025,P_030,2,0
115709,104,3/23/2025,P_029,1,5
115710,108,3/29/2025,P_005,1,15
115711,105,03-12-2025,P_027,3,15
115712,108,3/18/2025,P_002,5,10
115713,107,03-07-2025,P_013,1,0
115713,106,03-07-2025,P_030,5,15
115714,105,3/19/2025,P_049,5,20
115715,103,3/15/2025,P_012,1,10
115715,108,3/15/2025,P_025,1,15
115715,106,3/15/2025,P_030,4,10
115716,102,3/19/2025,P_017,5,5
115717,102,3/17/2025,P_004,3,5
115718,102,3/28/2025,P_024,4,20
115718,102,3/28/2025,P_016,4,10
115718,101,3/28/2025,P_006,4,0
